,id,name,popularity,artist_name,explicit,release date,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genres,playlist name
108,1d0aIz28VeNpZdkNI8fK3E,Why so Serious,30,Devvon Terrell,True,2016-09-02,0.679,0.541,-6.706,0,0.108,0.493,0.0,0.161,0.824,119.941,['deep pop r&b'],Unsorted
109,5m4DjkPaGvrcHGT5h8oNCM,Bella (feat. Emma Zander),60,Bryce Vine,True,2017-11-30,0.756,0.58,-4.8,0,0.0375,0.286,5.31e-06,0.133,0.402,124.127,"['pop', 'pop rap']",Unsorted
110,4TXdMmTNsCETBK0D7PCYsL,Calabasas,61,Skizzy Mars,True,2019-07-26,0.861,0.632,-5.754,1,0.0451,0.0627,0.0,0.15,0.327,132.004,"['deep underground hip hop', 'indie pop rap', 'pop rap', 'rap', 'underground hip hop']",Unsorted
111,629dBQoXYulovOmgXFKzHO,Blessings,32,Rexx Life Raj,True,2018-05-25,0.619,0.514,-8.776,0,0.387,0.768,0.0,0.127,0.304,141.778,"['alternative r&b', 'cali rap', 'deep underground hip hop', 'trap soul', 'underground hip hop']",Unsorted
112,4Hj5yNHgu2dyrnzRQN7Gld,Yellow,60,Aminé,True,2017-07-28,0.869,0.526,-5.766,1,0.111,0.139,0.0,0.119,0.217,128.997,"['hip hop', 'pop rap', 'portland hip hop', 'rap']",Unsorted
113,0qtK3XwbuG153dmwB8iepL,Glitter,70,"Tyler, The Creator",True,2017-07-21,0.449,0.434,-11.777,1,0.243,0.306,2.76e-06,0.633,0.371,78.57,"['hip hop', 'rap']",Unsorted
114,1MQ8ydvrTnn2QJgXFATJvD,Ex Calling,69,6LACK,True,2016-11-18,0.773,0.564,-7.241,1,0.249,0.00561,1.99e-05,0.213,0.0588,155.976,"['alternative r&b', 'atl hip hop', 'hip hop', 'melodic rap', 'pop', 'pop rap', 'rap', 'trap']",Unsorted
115,3PdgIdRXJjgxfOr7slldel,Work Out,56,Chance the Rapper,True,2018-07-18,0.678,0.659,-4.694,1,0.312,0.492,0.0,0.106,0.675,173.988,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']",Unsorted
116,0NwNUbrLujLXCjyN9z2KDm,Feels Good,0,KYLE,True,2015-10-02,0.369,0.817,-6.29,1,0.378,0.00436,0.0,0.269,0.422,90.155,"['pop rap', 'rap']",Unsorted
117,2e3OgIbfZw5deCjLMGatSS,Frio,48,mike.,True,2017-04-07,0.738,0.541,-4.991,0,0.214,0.294,2.15e-05,0.126,0.396,90.082,"['indie pop rap', 'pop rap', 'rap', 'rhode island rap']",Unsorted
118,2XPNF1bC6w4HQUn8QPMsyn,While You Count Sheep,51,Jon Bellion,True,2013-02-20,0.799,0.502,-6.999,1,0.0792,0.503,3.93e-06,0.143,0.819,97.018,['pop rap'],Unsorted
119,6pqKbOiVd58jcnxqIB10Ra,Amerika,56,Young the Giant,False,2016-08-12,0.625,0.781,-5.756,1,0.0456,0.0141,1.17e-06,0.0662,0.178,89.982,"['indie pop', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'pop rock', 'rock', 'stomp and holler']",Unsorted
120,6L3VWDPDTQkQFkqvmpAUMU,Something to Believe In,60,Young the Giant,False,2016-08-12,0.623,0.886,-3.044,1,0.0404,0.0245,0.0,0.247,0.709,92.021,"['indie pop', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'pop rock', 'rock', 'stomp and holler']",Unsorted
121,67YPjbcxUypwNOwYBZquq1,Superposition,67,Young the Giant,False,2018-10-12,0.593,0.697,-5.416,1,0.0399,0.00289,0.0257,0.14,0.428,170.0,"['indie pop', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'pop rock', 'rock', 'stomp and holler']",Unsorted
122,0yTJtxZJ5VLfBEHhiNUNeY,Silvertongue,66,Young the Giant,False,2016-08-12,0.673,0.789,-4.288,1,0.0408,0.00975,0.0,0.752,0.841,100.043,"['indie pop', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'pop rock', 'rock', 'stomp and holler']",Unsorted
123,01uqI4H13Gsd8Lyl1EYd8H,Same Love - feat. Mary Lambert,72,Macklemore & Ryan Lewis,False,2012-10-09,0.688,0.473,-9.059,1,0.167,0.716,4.46e-05,0.104,0.299,84.958,"['dance pop', 'pop', 'pop rap']",Unsorted
124,2jiqQ83AkwFjXK3VhGT5bc,Runnin',37,Nico & Vinz,False,2014,0.757,0.68,-6.472,1,0.0515,0.113,6e-06,0.118,0.562,108.001,"['dance pop', 'pop rap']",Unsorted
125,4cai6fSLeyI9TLDDi6KYgE,Happy Dance,43,Futuristic,True,2017-04-28,0.733,0.744,-6.32,1,0.143,0.292,0.0,0.27,0.383,105.029,"['deep underground hip hop', 'indie pop rap', 'pop rap', 'rap']",Unsorted
126,5qmq61DAAOUaW8AUo8xKhh,Truth Hurts,74,Lizzo,True,2019-05-03,0.715,0.624,-3.046,0,0.114,0.11,0.0,0.123,0.412,158.087,"['escape room', 'minnesota hip hop', 'pop', 'pop rap', 'trap queen']",Unsorted
127,30z4LVkScpeNhwHFIB8Ewa,I Love,74,Joyner Lucas,True,2018-10-17,0.671,0.565,-7.401,0,0.16,0.274,6.51e-05,0.37,0.561,150.014,"['boston hip hop', 'hip hop', 'pop rap', 'rap']",Unsorted
128,2bJvI42r8EF3wxjOuDav4r,Time of Our Lives,77,Pitbull,True,2014-11-21,0.72,0.802,-5.797,1,0.0582,0.0921,0.0,0.694,0.723,124.043,"['dance pop', 'latin', 'miami hip hop', 'pop', 'pop rap']",Unsorted
129,6Qj1WXW41Mn3Fh9V2sHphM,On Top Of The World,58,Imagine Dragons,False,2012-09-04,0.635,0.926,-5.589,1,0.151,0.0893,4.53e-06,0.0928,0.761,100.048,"['modern rock', 'rock']",Unsorted
130,0nfS2TJUiMyHv0hBpcmmco,Thank You,54,MKTO,False,2012,0.65,0.943,-4.751,1,0.0692,0.0171,0.0,0.15,0.8,126.008,"['dance pop', 'pop', 'pop rap', 'pop rock', 'post-teen pop', 'viral pop']",Unsorted
131,5XY2LEP0uEeUuDMVNdNTI8,Goodbye Song,58,MKTO,True,2012,0.717,0.857,-5.222,1,0.0808,0.0526,0.0,0.0582,0.739,99.019,"['dance pop', 'pop', 'pop rap', 'pop rock', 'post-teen pop', 'viral pop']",Unsorted
132,46vwJUuYiuDVxxY0RbPN2p,All 4 You,0,KYLE,True,2015-10-02,0.637,0.62,-7.147,0,0.064,0.00736,0.000101,0.127,0.361,119.796,"['pop rap', 'rap']",Unsorted
133,65DaM9LL4Zmoj04wcwbzzR,Can You Do This,45,Aloe Blacc,False,2014-01-01,0.579,0.787,-6.536,0,0.0767,0.0102,1.43e-05,0.0507,0.363,155.047,['r&b'],Unsorted
134,3oRLZ8I6wjEhY31iA60eF2,Moral Of The Story,0,Watsky,True,2013-01-01,0.708,0.624,-5.721,0,0.215,0.0704,0.0,0.161,0.502,78.028,"['abstract hip hop', 'comic', 'indie pop rap', 'modern rock', 'pop rap']",Unsorted
135,1O05oJTMgQiiyC1gOFsfYI,Day Drinking (feat. Heymous Molly),9,Pitbull,False,2014-11-21,0.603,0.697,-4.683,0,0.0489,0.0183,0.0,0.323,0.713,147.956,"['dance pop', 'latin', 'miami hip hop', 'pop', 'pop rap']",Unsorted
136,0lLDaAdXcjOQ7Mf2NXzXay,"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)",0,Macklemore & Ryan Lewis,True,2015-08-27,0.828,0.609,-4.402,1,0.0694,0.0916,1.21e-06,0.291,0.707,109.725,"['dance pop', 'pop', 'pop rap']",Unsorted
137,7fPHfBCyKE3aVCBjE4DAvl,In The Night,1,The Weeknd,True,2015-08-28,0.48,0.682,-4.94,1,0.13,0.0696,0.0,0.0463,0.506,167.939,"['canadian contemporary r&b', 'canadian pop', 'pop']",Unsorted
138,2N3U8uTYhjX2KwGT0pf5x0,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)",73,A$AP Rocky,True,2015-05-26,0.394,0.661,-8.684,1,0.193,0.0101,0.0,0.343,0.335,149.822,"['east coast hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Unsorted
139,7ascL3ODXT2DHT7BwLNUjT,The City (feat. Phoebe Ryan),47,Skizzy Mars,True,2015-02-03,0.65,0.859,-4.092,1,0.13,0.0297,0.0,0.0985,0.661,93.079,"['deep underground hip hop', 'indie pop rap', 'pop rap', 'rap', 'underground hip hop']",Unsorted
140,46Kcradxrva9Dny4lHU1b3,Miss Jackson (feat. LOLO),67,Panic! At The Disco,False,2013-10-04,0.642,0.873,-5.821,1,0.0551,0.00394,0.0,0.175,0.662,82.002,"['baroque pop', 'emo', 'modern rock']",Unsorted
141,2WWruw7ul9N7eqoHELyMc2,The Beautiful & Damned,62,G-Eazy,True,2017-12-15,0.656,0.804,-5.191,0,0.363,0.173,0.0,0.837,0.314,125.882,"['hip hop', 'indie pop rap', 'pop rap', 'rap']",Unsorted
142,5mB1bWU8VueYVxuvcLPn2B,Do It Myself,63,Russ,True,2017-05-05,0.831,0.558,-3.551,1,0.242,0.018,0.0,0.094,0.338,141.974,"['hawaiian hip hop', 'pop rap', 'rap']",Unsorted
143,5IZc3KIVFhjzJ0L2kiXzUl,Promise (feat. Fetty Wap),66,Kid Ink,True,2015-12-25,0.797,0.469,-8.112,1,0.0646,0.0599,0.0,0.0753,0.481,103.057,"['dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Unsorted
144,01VGA34ATxwp0Xo1ldduo2,Note to Self,56,J. Cole,True,2014-12-09,0.652,0.455,-8.673,1,0.115,0.855,0.0,0.171,0.325,83.151,"['conscious hip hop', 'hip hop', 'nc hip hop', 'rap']",Unsorted
145,76S09sHj7GGMJAtOLjmVQ2,Done For Me (feat. Kehlani),1,Charlie Puth,False,2018-03-15,0.856,0.632,-3.692,0,0.074,0.193,0.0,0.0688,0.697,112.009,"['dance pop', 'pop', 'post-teen pop', 'viral pop']",Unsorted
146,3umkzHosXJRxujeCjIhRmU,Brooklyn In The Summer,0,Aloe Blacc,False,2018-04-27,0.656,0.514,-5.27,1,0.0672,0.0914,0.0,0.058,0.818,120.073,['r&b'],Unsorted
147,1FgmP7AOTcn7MGYmImj0kn,Ain't Gonna Die Tonight (feat. Eric Nally),58,Macklemore,True,2017-09-22,0.687,0.768,-5.579,0,0.14,0.232,0.0,0.118,0.865,81.977,['pop rap'],Unsorted
148,7dzRAH1JBpC1cRaeHDggsq,Down Chick PT. II (with G-Eazy),33,Yhung T.O.,True,2018-09-24,0.74,0.644,-6.395,1,0.0721,0.0102,0.0,0.0963,0.23,95.984,"['cali rap', 'west coast trap']",Unsorted
149,1Dk3CfJEtqvj7Xg2AWwfEn,Took His Time,55,Lil Wayne,True,2018-09-28,0.752,0.703,-3.417,0,0.213,0.144,0.0,0.325,0.641,149.988,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",Unsorted
150,5tsI3xxDHDgzHhn30LTQNz,These Days,74,mike.,True,2015-10-30,0.815,0.364,-11.158,1,0.375,0.533,3.52e-05,0.108,0.328,129.937,"['indie pop rap', 'pop rap', 'rap', 'rhode island rap']",Unsorted
151,5mmHTQc6A54qkrt2BvfgVA,Long Night (feat. Chance the Rapper),45,Hoodie Allen,True,2013-02-21,0.765,0.813,-4.132,0,0.0499,0.0664,0.0,0.0945,0.828,101.045,"['indie pop rap', 'pop rap']",Unsorted
152,3D0b0441vvXFJvgbaiDyp3,Fame Is for Assholes (feat. Chiddy),49,Hoodie Allen,True,2013-02-21,0.817,0.709,-5.682,0,0.0541,0.0141,0.0,0.0756,0.647,114.012,"['indie pop rap', 'pop rap']",Unsorted
153,5hTCdpA9lK8hM8yquvNozv,Dose of Reality (feat. Alex Hall),0,Kid Quill,True,2016-10-14,0.759,0.474,-9.684,1,0.219,0.408,0.0,0.077,0.466,99.873,"['indie pop rap', 'pop rap']",Unsorted
154,1J8AkV9sudelkHWD9OTvaA,She A Dub,0,Devvon Terrell,True,2019-01-07,0.618,0.913,-3.019,1,0.0338,0.0403,0.0,0.176,0.437,164.028,['deep pop r&b'],Unsorted
155,7jTL6K5hqWDVUH4j2thZrp,Movin’ Up,58,Quality Control,True,2017-12-08,0.94,0.373,-6.228,1,0.103,0.202,7.19e-05,0.175,0.54,108.996,"['hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",Unsorted
156,0x9gHwkimsncnhKWigwQhX,The Fire Next Time,47,Vic Mensa,True,2017-07-28,0.602,0.704,-6.056,1,0.166,0.194,0.0,0.528,0.505,113.826,"['chicago rap', 'conscious hip hop', 'deep underground hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",Unsorted
157,4m4aiyWCBH011DhxQeoWt1,Corner Store (feat. Dave B & Travis Thompson),60,Macklemore,True,2017-09-22,0.845,0.425,-9.534,1,0.413,0.124,0.0,0.37,0.817,145.982,['pop rap'],Unsorted
158,6MHwMfBCNVCE49tBAVWNJK,Sun Come Down,55,Chance the Rapper,True,2019-07-26,0.696,0.447,-9.36,0,0.341,0.12,0.0,0.701,0.11,94.026,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']",Unsorted
159,5yK37zazHUe3WxEvymZs20,Bad Idea (feat. Chance the Rapper),66,YBN Cordae,True,2019-07-26,0.732,0.464,-8.591,0,0.301,0.309,0.0,0.107,0.353,82.494,"['dmv rap', 'hip hop', 'pop rap', 'rap', 'trap', 'underground hip hop', 'vapor trap']",Unsorted
160,5dW1VZPcFqB4n0P08rGDgm,The Git Up,14,Blanco Brown,False,2019-05-03,0.847,0.678,-8.635,1,0.109,0.0669,0.0,0.274,0.811,97.984,['country rap'],Unsorted
161,2RCUr24WkEe2r5Vv4oDKlN,Blame It on Your Love (feat. Lizzo),60,Charli XCX,True,2019-09-13,0.717,0.755,-2.673,1,0.0481,0.0262,0.0,0.294,0.598,100.022,"['art pop', 'candy pop', 'dance pop', 'electropop', 'metropopolis', 'pop', 'post-teen pop']",Unsorted
162,7IP0lO9tHfNwBWZ9X6TJ84,Single Again,71,Big Sean,True,2019-07-26,0.635,0.677,-5.548,1,0.0909,0.161,0.0,0.154,0.253,94.95,"['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Unsorted
163,5QyziaJzRpQ3p8tdw1dmdA,Not the Same,44,KYLE,True,2017-05-19,0.79,0.606,-5.457,0,0.0501,0.341,9.3e-05,0.0697,0.514,117.963,"['pop rap', 'rap']",Unsorted
164,5WZ5uZkmEhY7erpNJSxLfK,Fire and Rain,21,Devvon Terrell,True,2015-08-18,0.625,0.695,-8.128,0,0.0972,0.331,0.0,0.0794,0.638,139.865,['deep pop r&b'],Unsorted
165,0naRjX8M5e2AZjzLlVxCqz,One of Them Days,19,Devvon Terrell,True,2016-09-02,0.643,0.613,-6.788,0,0.0462,0.537,2.64e-05,0.0804,0.529,105.01,['deep pop r&b'],Unsorted
166,6rje9f1wRFJDO2iTORw0lH,I Know,68,Big Sean,True,2015-02-24,0.744,0.334,-11.314,1,0.0757,0.327,0.0,0.116,0.27,119.976,"['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Unsorted
167,3pndPhlQWjuSoXhcIIdBjv,What They Want,73,Russ,True,2017-05-05,0.71,0.404,-10.04,0,0.379,0.484,0.0,0.0953,0.398,139.553,"['hawaiian hip hop', 'pop rap', 'rap']",Unsorted
168,2oy5kjcc7itM64xk00Gz2c,Pull The Trigger,63,Russ,True,2016-08-23,0.623,0.651,-6.988,0,0.345,0.305,0.0,0.101,0.296,82.078,"['hawaiian hip hop', 'pop rap', 'rap']",Unsorted
169,2fmqPLRFdJNPhLU3b2NSFp,Glory (From the Motion Picture Selma),61,Common,False,2014-12-11,0.567,0.587,-5.626,0,0.0417,0.867,0.0,0.13,0.572,83.046,"['alternative hip hop', 'chicago rap', 'conscious hip hop', 'gangster rap', 'hip hop', 'neo soul', 'rap', 'southern hip hop']",Unsorted
170,2scd9lw4ljzDwMfG3WW4gD,Who Do We Think We Are (feat. Rick Ross),52,John Legend,False,2013-08-30,0.477,0.846,-5.108,1,0.0965,0.0283,3.84e-06,0.379,0.581,161.3,"['neo mellow', 'neo soul', 'pop', 'r&b', 'urban contemporary']",Unsorted
171,731Pa6Gt7GAdADATMSEL0N,One Man Can Change The World,60,Big Sean,True,2015-02-24,0.67,0.58,-6.586,0,0.144,0.777,0.0,0.11,0.309,157.999,"['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Unsorted
172,7eOwtcy747jUE8LKEEKTvu,Time or Money,29,Akon,True,2013-12-17,0.752,0.843,-6.003,1,0.123,0.198,0.0,0.189,0.686,123.985,['dance pop'],Unsorted
173,74jWtkE4yrDbwukyjgf3SO,Never Let You Go (feat. Ryan Tedder),33,B.o.B,False,2012-04-27,0.666,0.823,-6.738,1,0.072,0.121,0.0,0.313,0.503,116.944,"['atl hip hop', 'dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop']",Unsorted
174,0yUDiCsgGIwQSbrG6uuJue,One Day,30,B.o.B,False,2013-12-16,0.613,0.502,-8.81,0,0.313,0.312,0.0,0.195,0.151,93.094,"['atl hip hop', 'dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop']",Unsorted
175,15DrrIod12Tc2IoMaHiwlQ,I Bet My Life,62,Imagine Dragons,False,2014-09-18,0.553,0.657,-8.219,1,0.0405,0.335,0.000648,0.228,0.555,107.889,"['modern rock', 'rock']",Unsorted
176,7D49Iig0avHre9RFSUMkd2,I Lived,68,OneRepublic,False,2014-01-01,0.599,0.854,-5.429,1,0.0436,0.0746,0.0,0.278,0.311,119.986,"['dance pop', 'piano rock', 'pop', 'pop rock']",Unsorted
177,2SIMJhuI2X4jRLEWLgk3xY,As Long as I'm Me,0,Kid Quill,True,2016-10-14,0.555,0.42,-9.322,1,0.057,0.809,0.00108,0.122,0.419,96.621,"['indie pop rap', 'pop rap']",Unsorted
178,5OA2EQqiP7r7Zcl6nw8ICW,I Need A Dollar,0,Aloe Blacc,False,2010-09-28,0.84,0.481,-7.152,0,0.033,0.199,0.0,0.0857,0.96,95.513,['r&b'],Unsorted
179,1dZCiUTIbbvwOCALmzBh9y,Oogway Ascends,57,Hans Zimmer,False,2008-04-14,0.168,0.235,-17.462,1,0.0389,0.681,0.852,0.089,0.0791,109.098,"['german soundtrack', 'soundtrack']",Unsorted
180,0TpzAepHab0NofzyqV6As8,Samwise the Brave,47,Howard Shore,False,2002-12-02,0.0646,0.0883,-20.109,1,0.0447,0.805,0.899,0.117,0.0376,65.689,"['canadian classical', 'canadian soundtrack', 'middle earth', 'scorecore', 'soundtrack', 'video game music']",1.0 
181,644es5aYPJghtZLjM1rmSP,Concerning Hobbits,64,Howard Shore,False,2001-11-19,0.488,0.0629,-21.524,1,0.0342,0.843,0.406,0.133,0.175,104.311,"['canadian classical', 'canadian soundtrack', 'middle earth', 'scorecore', 'soundtrack', 'video game music']",1.0 
182,40HWVUk8SWtwPhyRtwh7dM,The Robin,34,John Swihart,False,2014-09-23,0.676,0.533,-10.992,1,0.0343,0.829,0.948,0.137,0.673,124.441,[],1.0 
183,3kLDGMoyDcDXhA1HdPyPWc,And There She Was (feat John Swihart),37,The Solids,False,2014-09-23,0.631,0.281,-13.061,1,0.0397,0.859,0.925,0.0903,0.389,99.965,[],1.0 
184,1djuGTKn7S1M2glrJ6xY4P,You're All Alone,43,John Swihart,False,2014-09-23,0.184,0.0544,-17.712,0,0.037,0.994,0.913,0.0915,0.0387,73.701,[],1.0 
185,4zzlDrMAwBP0aPvaIryj7L,How I Met Your Mother,5,Met Your Mother,False,2014-06-25,0.504,0.9,-4.674,0,0.0456,0.0105,6.16e-06,0.149,0.667,134.251,[],1.0 
186,0udJrKQOgJz6TwZXuhi7IM,This Must Be the Place (Naive Melody) [by Talking Heads],52,Kishi Bashi,False,2013-04-02,0.729,0.267,-8.63,0,0.0311,0.794,0.000114,0.209,0.75,119.985,"['indie pop', 'metropopolis', 'shimmer pop', 'stomp and holler', 'stomp and whittle']",1.0 
187,2ufKdr8F14sT0dOrExY3zK,The Ways of the Force,37,John Williams,False,2015-12-18,0.172,0.307,-14.977,0,0.0372,0.871,0.941,0.11,0.0491,77.818,['soundtrack'],1.0 
188,5wsHtmFHWntJzcN6n8ivjd,Rey's Theme,56,John Williams,False,2015-12-18,0.234,0.139,-16.854,0,0.0342,0.975,0.889,0.0814,0.12,102.682,['soundtrack'],1.0 
189,6CeCOC2zx1qS8mQNYHe6IM,Prologue,61,John Williams,False,2001-10-30,0.177,0.0188,-29.484,0,0.0367,0.957,0.446,0.635,0.0819,146.472,['soundtrack'],1.0 
190,5uEAFMvPQpOIDp4osW7rlD,The Clouds Burst,0,Howard Shore,False,2014-12-09,0.186,0.287,-17.031,1,0.0411,0.431,0.862,0.311,0.113,120.068,"['canadian classical', 'canadian soundtrack', 'middle earth', 'scorecore', 'soundtrack', 'video game music']",1.0 
191,655OjsI6LbHdo3565qEfbE,Forrest Gump Suite,48,Alan Silvestri,False,2001-10-02,0.11,0.122,-15.631,1,0.038,0.958,0.871,0.0758,0.039,75.766,"['scorecore', 'soundtrack']",1.0 
192,00f5PRX5IZwqWQUYnHm39U,One Last Shot,42,Klaus Badelt,False,2003-07-22,0.185,0.12,-16.101,1,0.0416,0.806,0.946,0.111,0.0541,135.019,"['german soundtrack', 'scorecore', 'soundtrack']",1.0 
193,5uBCfIO7v8KxMwu8MSCWuA,Misty Mountains (feat. Tim Foust),0,Peter Hollens,False,2016-03-18,0.244,0.21,-8.793,0,0.0318,0.764,0.000488,0.104,0.194,137.543,"['a cappella', 'viral pop']",1.0 
194,0KYIiOHyUc4Nas7vJdIC8p,Gold Digger,27,Vitamin String Quartet,False,2017-04-28,0.812,0.356,-10.828,1,0.13,0.66,0.55,0.123,0.855,92.438,"['bow pop', 'classify']",1.0 
195,1Sr1rBhxBvGZdnhA2x0Pd5,All of the Lights,26,Vitamin String Quartet,False,2017-04-28,0.783,0.231,-11.256,0,0.0439,0.612,0.757,0.0893,0.497,142.122,"['bow pop', 'classify']",1.0 
196,1n8NKQRg8LVHy7oUhUgbFF,Hedwig's Theme,61,John Williams,False,2001-10-30,0.156,0.162,-17.101,0,0.036,0.897,0.691,0.111,0.077,73.407,['soundtrack'],1.0 
197,7a9aeLVkn7DIqFjbanKz0k,"Drink Up Me Hearties Yo Ho - From ""Pirates of the Caribbean: At World's End""/Score",55,Hans Zimmer,False,2007-01-01,0.145,0.452,-13.56,0,0.0448,0.319,0.92,0.0753,0.146,82.297,"['german soundtrack', 'soundtrack']",1.0 
198,2TZbQZXOuR8osP2AK8yYMN,Theme From Jurassic Park,63,John Williams,False,1993-05-25,0.144,0.132,-19.115,1,0.0333,0.946,0.779,0.115,0.0627,102.283,['soundtrack'],1.0 
199,7iocNjLrxPHLl8njgRlv5U,Married Life,63,Michael Giacchino,False,2009-01-01,0.278,0.0675,-20.946,1,0.04,0.97,0.732,0.0812,0.112,82.626,['soundtrack'],1.0 
200,6Rlybp1JsE3GUjYp5rC0mo,Shall We Begin?,46,Ramin Djawadi,False,2017-08-25,0.559,0.538,-9.112,0,0.0337,0.397,0.896,0.198,0.63,129.501,"['german soundtrack', 'scorecore', 'soundtrack', 'video game music']",1.0 
201,1vPEPhmGDnp8RR6GCBozaa,A Lannister Always Pays His Debts,59,Ramin Djawadi,False,2013-06-04,0.288,0.288,-16.518,0,0.0402,0.552,0.952,0.171,0.0963,86.393,"['german soundtrack', 'scorecore', 'soundtrack', 'video game music']",1.0 
202,53AFNkyGTwqfoImcZPC42n,Kill the Sparrow,32,Geoff Zanelli,False,2017-05-26,0.24,0.603,-10.939,0,0.0612,0.0856,0.891,0.0824,0.15,99.128,"['epicore', 'scorecore', 'soundtrack']",1.0 
203,1ykbtFnlIjmIFnZ8j6wg6i,"The Breaking of the Fellowship (feat. ""In Dreams"")",62,Howard Shore,False,2001-11-19,0.131,0.137,-20.553,1,0.0387,0.934,0.485,0.087,0.0465,78.577,"['canadian classical', 'canadian soundtrack', 'middle earth', 'scorecore', 'soundtrack', 'video game music']",1.0 
204,1aDklx1GaBqHFowCzz63wU,The Night King,62,Ramin Djawadi,False,2019-05-19,0.182,0.0651,-16.341,1,0.0462,0.942,0.886,0.111,0.038,60.812,"['german soundtrack', 'scorecore', 'soundtrack', 'video game music']",1.0 
205,2Y9v6F9vFK9Z8KAoFwAj9Z,Far From Home Suite Home,49,Michael Giacchino,False,2019-06-28,0.255,0.546,-10.179,0,0.0526,0.143,0.819,0.382,0.0606,124.624,['soundtrack'],1.0 
206,1dKDRs99KkNbtC9AHM7TLm,Best of 2012: Payphone / Call Me Maybe / Wide Awake / Starships / We Are Young,53,Anthem Lights,False,2015-10-16,0.375,0.418,-5.999,1,0.036,0.688,0.0,0.371,0.287,136.319,"['ccm', 'christian alternative rock', 'christian music', 'viral pop']",1.0 
207,4w0sBSIgy945h7TZE0FUbc,Salamander Eyes,55,James Newton Howard,False,2018-11-09,0.172,0.0406,-24.294,1,0.0381,0.983,0.985,0.0703,0.0371,104.994,"['scorecore', 'soundtrack']",1.0 
208,1bxtoixNiSt1qF2lknuMgG,Blood of My Blood,0,Ramin Djawadi,False,2016-06-24,0.437,0.493,-12.69,0,0.0366,0.487,0.897,0.0789,0.151,129.822,"['german soundtrack', 'scorecore', 'soundtrack', 'video game music']",1.0 
209,16bZwkDgXGLeys3cS1Mn5f,Winter Has Come,0,Ramin Djawadi,False,2016-06-24,0.209,0.406,-13.486,1,0.0369,0.436,0.875,0.108,0.0701,111.901,"['german soundtrack', 'scorecore', 'soundtrack', 'video game music']",1.0 
210,789plop5UcVViDjh46YpiC,Bastard,0,Ramin Djawadi,False,2016-06-24,0.15,0.599,-12.536,1,0.0608,0.295,0.876,0.105,0.0521,73.636,"['german soundtrack', 'scorecore', 'soundtrack', 'video game music']",1.0 
211,7DbbEaULNuEe95sxVJFwXQ,Light of the Seven,0,Ramin Djawadi,False,2016-06-24,0.273,0.102,-16.843,0,0.0494,0.903,0.721,0.268,0.0583,120.378,"['german soundtrack', 'scorecore', 'soundtrack', 'video game music']",1.0 
212,1z3eXnTRMDdMiXobU0mC9r,The Winds of Winter,0,Ramin Djawadi,False,2016-06-24,0.393,0.621,-10.1,1,0.0504,0.535,0.946,0.153,0.307,113.586,"['german soundtrack', 'scorecore', 'soundtrack', 'video game music']",1.0 
213,3vWXciVmjeWzUAXMOw0jDK,Raiders of the Lost Ark - Raiders March,20,Vitamin String Quartet,False,2016-02-19,0.622,0.239,-9.458,1,0.038,0.833,0.00152,0.375,0.391,129.912,"['bow pop', 'classify']",1.0 
214,71NO3zzYiPvzIkop3iaUz4,Doctor Who - Theme,21,Vitamin String Quartet,False,2016-02-19,0.291,0.343,-11.705,1,0.0348,0.471,0.0103,0.226,0.658,65.118,"['bow pop', 'classify']",1.0 
215,7kD8PZ5JMJDs2KaXy0Dkgb,Billie Jean,39,Vitamin String Quartet,False,2009-12-08,0.836,0.153,-13.573,0,0.0608,0.869,0.349,0.154,0.906,116.97,"['bow pop', 'classify']",1.0 
216,5F6nH9kNbB48FusY2hFH01,Jurassic Park Theme,50,John Williams,False,2015-06-10,0.2,0.127,-15.567,1,0.0421,0.965,0.886,0.0641,0.137,84.785,['soundtrack'],1.0 
217,00a9S45l0EFz4tncJyfOZK,Writing's on the Wall,19,Vitamin String Quartet,False,2016-01-08,0.19,0.263,-10.447,0,0.0392,0.174,0.462,0.126,0.0756,132.774,"['bow pop', 'classify']",1.0 
